sc_JavaScript,sc_Java,sc_C++,sc_Objective-C,sc_Ruby,sc_D,sc_Python,sc_Haskell,sc_C#,sc_PHP,concat(payload_pull_request_head_repo_language:freq_in),user,cluster
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PHP:ENORMOUS,naderman,cluster_4
0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:SMALL,nadlabak,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,nafmo,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,Python:MEDIUM,nagn,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,PHP:MEDIUM,nagyrobi,cluster_4
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,naholyr,cluster_8
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL,najezenejjezek,cluster_3
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|Ruby:SMALL,nakajijapan,cluster_3
5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Pure Data:SMALL,nakajima,cluster_1
0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,Erlang:SMALL|Ruby:HIGH,nakano-m,cluster_7
0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nalbion,cluster_1
0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH,naleksi,cluster_9
0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|Java:ENORMOUS|PHP:SMALL,nallar,cluster_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,PHP:HIGH,namezero111111,cluster_4
0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH,namusyaka,cluster_7
0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,nandub,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,Haskell:MEDIUM,nandykins,cluster_1
0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH|Shell:SMALL,nanliu,cluster_9
0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,Python:MEDIUM,nanonyme,cluster_1
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,PHP:HIGH|C++:SMALL,nao-pon,cluster_4
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL,nao-web,cluster_3
0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,naoki-akimoto,cluster_7
0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS|C++:SMALL,naoliv,cluster_2
6.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,naoya,cluster_7
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:ENORMOUS,narc0tiq,cluster_1
0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,nareshcgi,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,PHP:ENORMOUS,narfbg,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,Python:MEDIUM,narusemotoki,cluster_1
36.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS|JavaScript:SMALL,nashby,cluster_9
40.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,nastysloper,cluster_9
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Python:MEDIUM,nate1280,cluster_1
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,JavaScript:MEDIUM,nateabele,cluster_1
0.0,2772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,natecavanaugh,cluster_5
0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,natecook,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,Python:SMALL,natekohl,cluster_1
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS,nathanleiby,cluster_8
0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,nathanlws,cluster_1
0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby:SMALL|Java:HIGH|JavaScript:SMALL|Python:SMALL|C++:SMALL,nathanmarz,cluster_1
4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM|CSS:SMALL,nathansmith,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,Python:SMALL,nathants,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,PHP:MEDIUM|ColdFusion:SMALL,nathggns,cluster_4
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM|C#:MEDIUM,natialiot,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,Python:HIGH,natmote,cluster_1
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,natos,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:SMALL|PHP:SMALL|JavaScript:SMALL|Lua:HIGH,natrim,cluster_1
0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,Ruby:SMALL,natsteinmetz,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS|C++:HIGH,natural-law,cluster_1
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,nature,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,PHP:MEDIUM,naturwerk,cluster_4
0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nauderuan,cluster_1
0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:SMALL,navtable,cluster_1
0.0,372.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,Ruby:SMALL|Python:MEDIUM|PHP:SMALL|Java:ENORMOUS,nawroth,cluster_5
0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,Python:ENORMOUS,naylor-b,cluster_1
0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nazgee,cluster_2
0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,D:HIGH,nazriel,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clojure:MEDIUM,nbeloglazov,cluster_1
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C#:SMALL|JavaScript:HIGH,nbguzman,cluster_3
0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,Ruby:SMALL|JavaScript:SMALL,nbit001,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|Perl:MEDIUM|CSS:SMALL|Python:SMALL|Ruby:SMALL|PHP:SMALL,nbrown,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scala:HIGH,ncharles,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,Python:MEDIUM,nchokkan,cluster_1
0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:ENORMOUS,nclopezo,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,PHP:MEDIUM,nclundsten,cluster_0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,PHP:MEDIUM,ncooprider,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,Python:SMALL,ndarville,cluster_1
0.0,0.0,66.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,Python:HIGH,ndawe,cluster_1
0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,Python:SMALL,nddrylliog,cluster_1
0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,Ruby:SMALL,nddrylliog,cluster_1
0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,Ruby:ENORMOUS,nddrylliog,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS,nden,cluster_1
0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|Ruby:MEDIUM,ndlib,cluster_9
0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH|JavaScript:SMALL,ndomar,cluster_9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Perl:HIGH|C#:SMALL,ndonegan,cluster_1
0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,ndupont,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,PHP:ENORMOUS|CoffeeScript:SMALL,nealerickson,cluster_4
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL,necolas,cluster_3
0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,necrodoom,cluster_5
0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,necronet,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby:SMALL|C:HIGH,nedbass,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,PHP:ENORMOUS,neeckeloo,cluster_4
0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS|JavaScript:SMALL,neerajdotname,cluster_9
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,neicull,cluster_3
0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM,neikos,cluster_1
0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,neilking,cluster_1
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XSLT:SMALL|JavaScript:MEDIUM|Python:HIGH,neillc,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,Python:SMALL,neizod,cluster_1
0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nelenkov,cluster_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VimL:MEDIUM,nelstrom,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,Python:MEDIUM,nemami,cluster_1
0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,nemesisdesign,cluster_7
0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,nemith,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python:SMALL|C:ENORMOUS,nemphys,cluster_1
0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,nemrow,cluster_7
0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:ENORMOUS,nenolod,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,51.0,PHP:ENORMOUS,neoascetic,cluster_4
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:SMALL|CoffeeScript:MEDIUM|Ruby:SMALL|JavaScript:SMALL|Haskell:SMALL,neocotic,cluster_3
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,JavaScript:MEDIUM,neojp,cluster_1
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,neojski,cluster_8
0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,neoludo,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shell:MEDIUM,neomatrix369,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,Python:MEDIUM,neomonkeus,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,PHP:HIGH|JavaScript:MEDIUM,neoshadybeat,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,JavaScript:SMALL|Python:HIGH,nephila,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,Ruby:SMALL|PHP:SMALL|Java:SMALL|Erlang:SMALL|Python:MEDIUM,neraken,cluster_1
0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,nerdhub,cluster_7
0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS|JavaScript:SMALL,nertzy,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,CSS:MEDIUM|JavaScript:SMALL|PHP:HIGH,nervo,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH|Puppet:MEDIUM,nesi,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,JavaScript:SMALL|Python:ENORMOUS,ness01,cluster_1
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TypeScript:HIGH|JavaScript:HIGH,nestalk,cluster_3
0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,net-engine,cluster_7
0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|Python:SMALL|Clojure:SMALL|Ruby:MEDIUM,netDalek,cluster_7
0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,netdata,cluster_7
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSS:SMALL|JavaScript:MEDIUM,netdna,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C:SMALL|PHP:HIGH|JavaScript:HIGH|Ruby:HIGH|Python:SMALL,netojoaobatista,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,PHP:ENORMOUS,netounet,cluster_4
0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,netty,cluster_5
0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,Python:ENORMOUS,newbrough,cluster_1
0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH,newcontext,cluster_7
0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM,newmen,cluster_1
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL,newplaymap,cluster_3
0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,newrelic-platform,cluster_7
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH|PHP:SMALL,newsocialifecom,cluster_3
0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH,nex3,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,nexAkari,cluster_1
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHP:SMALL|Ruby:SMALL|CSS:HIGH|Shell:SMALL|Python:SMALL|JavaScript:ENORMOUS,nextgenthemes,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,PHP:MEDIUM,neyworg,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,nezticle,cluster_1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|Python:SMALL,nf,cluster_1
0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,Shell:SMALL|Ruby:ENORMOUS|Puppet:SMALL,nfagerlund,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS,nfedera,cluster_1
0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,nfmangano,cluster_1
0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,nfrancois,cluster_2
0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:HIGH,ngeiswei,cluster_1
0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,ngiger,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,PHP:HIGH,ngodfraind,cluster_4
0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,ngoel36,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,Python:ENORMOUS,ngokevin,cluster_1
0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,ngriffin7a,cluster_2
0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,nguyenhuy,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,nguyenvuthiennga,cluster_1
0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS|Perl:SMALL,nhannguyen,cluster_7
0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,nhic0tine,cluster_7
0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nhlien93,cluster_1
0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,nhr,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,JavaScript:SMALL|Ruby:SMALL|PHP:HIGH|Puppet:SMALL,niallkennedy,cluster_0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL,niallo,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,Python:MEDIUM|JavaScript:SMALL,niamiot,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,PHP:MEDIUM,nicelife90,cluster_4
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,nichmack,cluster_3
0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,nicholashagen,cluster_1
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,nicholsn,cluster_3
0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM|Shell:MEDIUM|Perl:HIGH,nickanderson,cluster_7
0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:SMALL|Java:ENORMOUS,nickavv,cluster_2
0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shell:HIGH,nickboldt,cluster_5
150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:SMALL|Python:SMALL|Shell:SMALL|Vala:SMALL|Ruby:SMALL|Objective-C:SMALL|C:SMALL|JavaScript:MEDIUM,nickdesaulniers,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,PHP:HIGH,nickdunn,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH,nickkaranatsios,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,PHP:SMALL,nicklamb,cluster_4
0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,Clojure:ENORMOUS,nicklewis,cluster_7
0.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,Objective-C:SMALL,nicklockwood,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CoffeeScript:MEDIUM|Ruby:SMALL|Python:SMALL|Java:SMALL|PHP:SMALL|JavaScript:SMALL,nicknovitski,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,JavaScript:ENORMOUS|Python:ENORMOUS,nickolay,cluster_1
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python:HIGH|JavaScript:HIGH|C:SMALL,nickpell,cluster_3
0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nicktelford,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,PHP:ENORMOUS,nickvergessen,cluster_0
0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby:SMALL|JavaScript:MEDIUM|PHP:SMALL|Python:SMALL|C#:SMALL|Java:MEDIUM|C++:ENORMOUS,nico,cluster_1
0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:HIGH,nico-izo,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,Lasso:MEDIUM|Python:HIGH,nicodmf,cluster_1
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,nicokaiser,cluster_8
555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS,nicolaasmatthijs,cluster_8
0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nicolas-f,cluster_5
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,nicolasbadia,cluster_8
0.0,6.0,3.0,10.0,3.0,0.0,8.0,0.0,0.0,0.0,C:ENORMOUS|C++:HIGH,nicolasgramlich,cluster_1
0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nicolashelleringer,cluster_1
0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH,nicolaslazartekaqui,cluster_9
0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM,niconil,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,PHP:HIGH,nicraMarcin,cluster_4
179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,CSS:MEDIUM|JavaScript:ENORMOUS|CoffeeScript:MEDIUM|Ruby:ENORMOUS|Java:MEDIUM|Perl:MEDIUM|PHP:MEDIUM|Python:HIGH|ASP:SMALL,niden,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,Python:HIGH,nidico,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,Python:HIGH,nidzix,cluster_1
0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:HIGH,nierob,cluster_1
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,XSLT:SMALL|XML:MEDIUM|PHP:HIGH|Lasso:SMALL,nigelgbanks,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python:SMALL|C:ENORMOUS,night199uk,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scala:MEDIUM,nightron,cluster_1
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python:SMALL|JavaScript:ENORMOUS|PHP:SMALL,nightwing,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,Python:MEDIUM,nigma,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,PHP:ENORMOUS,nijel,cluster_4
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL,nikcandy,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Ruby:SMALL|C:ENORMOUS,nikic,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,Haskell:MEDIUM,nikita-volkov,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,Python:HIGH,nikitinsm,cluster_1
0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,nikobreyno,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rust:ENORMOUS,nikomatsakis,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS,nikuuchi,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,PHP:HIGH,nilakshdas,cluster_4
0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,nilok,cluster_1
0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,nilshartmann,cluster_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,PHP:HIGH,nilshoerrmann,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,Python:HIGH,nimbis,cluster_1
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shell:SMALL,nimbupani,cluster_1
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,nimbupani,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,C#:MEDIUM|C:SMALL,ninedrafted,cluster_1
0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:HIGH,ninetwozero,cluster_2
